persons_detected,unique_tracks,zone_occupancy,restricted_zone_entries,restricted_zone_exits,time_in_restricted_zone,loitering_events,after_hours_activity,crowd_level,repeated_entries,detection_confidence_mean,detection_confidence_min,detection_confidence_max,movement_speed,event_frequency,events_per_minute,activity_hour,day_of_week,camera_activity_level,is_anomaly,scenario_type
38,2,2,0,0,0.0,0,0.0,2,0,0.867,0.767,0.907,43.2,0,0.0,11,3,0.34,0,normal_lobby_transit
28,1,1,1,0,122.8,1,0.0,1,1,0.876,0.796,0.926,7.1,2,2.0,18,3,0.796,1,pharmacy_loitering
16,2,0,1,0,0.4,0,0.0,1,0,0.938,0.821,0.985,57.6,0,0.0,19,5,0.483,0,normal_daytime
51,3,2,0,0,0.0,0,0.0,1,0,0.915,0.815,0.955,52.4,0,0.0,20,0,0.41,0,normal_lobby_transit
7,1,0,0,0,0.0,0,1.0,0,0,0.829,0.709,0.879,38.7,0,0.0,4,3,0.14,0,normal_night_staff
60,3,1,0,0,0.0,0,0.0,2,0,0.921,0.821,0.961,73.0,0,0.0,19,5,0.41,0,normal_lobby_transit
10,2,1,1,1,7.7,0,1.0,1,0,0.82,0.7,0.87,32.8,0,0.0,1,5,0.2,0,normal_night_staff
10,1,1,1,1,2.0,0,1.0,1,0,0.815,0.695,0.865,27.4,0,0.0,23,2,0.14,0,normal_night_staff
8,2,1,1,1,1.4,0,1.0,1,0,0.813,0.693,0.863,39.5,0,0.0,23,3,0.2,0,normal_night_staff
55,5,3,1,1,3.9,0,0.0,3,1,0.847,0.741,0.879,25.6,0,0.0,9,4,0.627,0,normal_daytime
75,5,3,2,2,6.9,0,0.0,3,1,0.861,0.721,0.892,42.3,2,2.0,18,1,0.677,0,normal_daytime
6,1,1,1,1,7.8,0,1.0,1,0,0.884,0.764,0.934,27.4,0,0.0,3,4,0.14,0,normal_night_staff
32,4,3,0,0,0.0,0,0.0,3,1,0.889,0.738,0.926,27.0,0,0.0,19,0,0.551,0,normal_daytime
78,6,2,0,0,0.0,0,0.0,2,0,0.947,0.847,0.987,50.0,0,0.0,12,4,0.62,0,normal_lobby_transit
75,5,1,0,0,0.0,0,0.0,1,0,0.851,0.751,0.891,45.3,0,0.0,17,5,0.55,0,normal_lobby_transit
20,2,2,1,0,11.2,0,0.0,2,0,0.927,0.825,0.98,43.0,1,1.0,15,0,0.439,0,normal_daytime
15,1,1,0,0,0.0,0,0.0,1,0,0.855,0.731,0.906,52.1,0,0.0,18,5,0.386,0,normal_daytime
80,4,0,0,0,0.0,0,0.0,3,0,0.916,0.816,0.956,58.6,0,0.0,13,2,0.48,0,normal_lobby_transit
36,1,1,1,0,146.2,1,0.0,1,1,0.886,0.806,0.936,2.9,2,2.0,16,4,0.842,1,pharmacy_loitering
45,3,3,1,1,9.4,0,0.0,3,0,0.854,0.758,0.909,23.4,0,0.0,16,5,0.46,0,normal_daytime
50,5,2,0,0,0.0,0,0.0,2,0,0.935,0.835,0.975,45.1,0,0.0,8,2,0.55,0,normal_lobby_transit
36,4,0,1,1,11.6,0,0.0,1,0,0.855,0.69,0.912,38.9,0,0.0,10,5,0.587,0,normal_daytime
72,6,1,0,0,0.0,0,0.0,3,0,0.935,0.835,0.975,65.9,0,0.0,16,2,0.62,0,normal_lobby_transit
77,7,1,0,0,0.0,0,0.0,1,0,0.949,0.849,0.989,44.0,0,0.0,13,5,0.69,0,normal_lobby_transit
66,6,2,0,0,0.0,0,0.0,2,0,0.934,0.834,0.974,55.3,0,0.0,19,1,0.62,0,normal_lobby_transit
14,1,1,0,0,0.0,0,0.0,1,1,0.831,0.666,0.858,55.5,0,0.0,17,3,0.396,0,normal_daytime
20,2,1,0,0,0.0,0,0.0,1,0,0.92,0.757,0.966,43.1,0,0.0,19,1,0.439,0,normal_daytime
11,1,1,0,0,0.0,0,0.0,1,0,0.906,0.737,0.965,56.4,0,0.0,14,5,0.399,0,normal_daytime
42,3,0,0,0,0.0,0,0.0,1,0,0.934,0.834,0.974,43.4,0,0.0,12,4,0.41,0,normal_lobby_transit
5,1,0,1,1,3.6,0,1.0,0,0,0.847,0.727,0.897,34.4,0,0.0,2,6,0.14,0,normal_night_staff
8,1,1,0,0,0.0,0,1.0,1,0,0.828,0.708,0.878,38.2,0,0.0,6,2,0.14,0,normal_night_staff
12,2,0,1,1,5.9,0,1.0,0,0,0.857,0.737,0.907,30.7,0,0.0,21,0,0.2,0,normal_night_staff
60,5,3,0,0,0.0,0,0.0,3,0,0.833,0.694,0.892,42.7,0,0.0,13,6,0.678,0,normal_daytime
50,5,2,0,0,0.0,0,0.0,1,0,0.87,0.77,0.91,36.3,0,0.0,20,6,0.55,0,normal_lobby_transit
27,3,1,0,0,0.0,0,0.0,1,1,0.842,0.74,0.876,59.5,0,0.0,17,4,0.569,0,normal_daytime
12,1,0,1,1,10.1,0,0.0,1,1,0.863,0.75,0.907,30.4,0,0.0,18,4,0.321,0,normal_daytime
29,1,1,3,1,105.2,2,1.0,1,2,0.847,0.667,0.907,16.5,5,7.5,1,3,0.86,1,after_hours_breach
28,2,2,0,0,0.0,0,0.0,2,0,0.854,0.746,0.895,48.5,0,0.0,8,4,0.456,0,normal_daytime
23,1,1,8,7,24.2,0,0.0,1,7,0.872,0.772,0.922,36.7,3,4.5,13,6,1.0,1,repeated_reconnaissance
36,3,2,0,0,0.0,0,0.0,1,0,0.884,0.784,0.924,63.8,0,0.0,15,0,0.41,0,normal_lobby_transit
75,5,1,0,0,0.0,0,0.0,2,0,0.896,0.796,0.936,36.3,0,0.0,8,3,0.55,0,normal_lobby_transit
9,1,1,0,0,0.0,0,1.0,1,0,0.833,0.713,0.883,39.1,0,0.0,1,0,0.14,0,normal_night_staff
10,1,1,0,0,0.0,0,1.0,1,0,0.845,0.725,0.895,39.8,0,0.0,4,2,0.14,0,normal_night_staff
28,2,1,0,0,0.0,0,0.0,1,0,0.912,0.766,0.959,26.2,0,0.0,15,1,0.389,0,normal_daytime
4,1,1,1,1,1.6,0,1.0,1,0,0.876,0.756,0.926,43.4,0,0.0,1,5,0.14,0,normal_night_staff
10,1,0,2,0,4.5,0,0.0,1,0,0.833,0.752,0.886,62.2,2,2.0,18,3,0.417,0,normal_daytime
6,1,1,1,1,1.1,0,1.0,1,0,0.896,0.776,0.946,42.1,0,0.0,5,2,0.14,0,normal_night_staff
75,5,0,0,0,0.0,0,0.0,2,0,0.89,0.79,0.93,37.5,0,0.0,12,0,0.55,0,normal_lobby_transit
30,2,2,1,1,10.8,0,0.0,2,0,0.846,0.691,0.895,22.4,0,0.0,10,4,0.377,0,normal_daytime
270,10,6,6,3,43.5,3,0.0,6,4,0.865,0.665,0.925,24.7,3,6.0,11,4,0.95,1,crowd_surge
5,1,1,1,1,3.5,0,1.0,1,0,0.912,0.792,0.962,42.4,0,0.0,23,1,0.14,0,normal_night_staff
10,1,1,0,0,0.0,0,0.0,1,1,0.84,0.693,0.86,33.7,0,0.0,8,4,0.331,0,normal_daytime
10,1,1,1,1,7.4,0,1.0,1,0,0.886,0.766,0.936,48.0,0,0.0,4,4,0.14,0,normal_night_staff
8,1,1,1,1,3.5,0,1.0,1,0,0.822,0.702,0.872,40.1,0,0.0,4,4,0.14,0,normal_night_staff
13,1,0,1,1,8.3,0,0.0,1,0,0.876,0.717,0.91,63.8,0,0.0,14,1,0.421,0,normal_daytime
78,6,2,0,0,0.0,0,0.0,2,1,0.849,0.735,0.871,36.3,0,0.0,8,4,0.739,0,normal_daytime
20,2,1,2,2,7.8,0,0.0,1,0,0.855,0.731,0.911,42.5,2,2.0,15,5,0.438,0,normal_daytime
40,4,1,2,0,9.6,0,0.0,1,0,0.933,0.811,0.954,24.4,0,0.0,17,3,0.543,0,normal_daytime
18,2,1,1,1,5.1,0,1.0,1,0,0.868,0.748,0.918,34.4,0,0.0,22,5,0.2,0,normal_night_staff
36,3,3,1,0,10.6,0,0.0,3,0,0.933,0.827,0.977,26.6,1,1.0,10,0,0.47,0,normal_daytime
18,2,1,0,0,0.0,0,1.0,1,0,0.813,0.693,0.863,29.8,0,0.0,1,2,0.2,0,normal_night_staff
16,2,1,0,0,0.0,0,0.0,1,0,0.915,0.821,0.946,57.7,0,0.0,9,2,0.483,0,normal_daytime
39,3,0,0,0,0.0,0,0.0,1,0,0.865,0.765,0.905,62.7,0,0.0,17,5,0.41,0,normal_lobby_transit
48,3,2,0,0,0.0,0,0.0,3,0,0.907,0.807,0.947,72.7,0,0.0,16,6,0.41,0,normal_lobby_transit
21,1,1,2,1,80.4,2,1.0,1,1,0.825,0.645,0.885,19.6,4,6.0,2,2,0.811,1,after_hours_breach
40,4,3,0,0,0.0,0,0.0,3,0,0.934,0.757,0.977,22.6,0,0.0,19,1,0.538,0,normal_daytime
18,2,0,2,2,10.6,0,0.0,1,0,0.873,0.714,0.894,56.5,0,0.0,16,1,0.48,0,normal_daytime
8,1,0,1,1,0.3,0,0.0,1,0,0.866,0.718,0.892,48.7,1,1.0,10,0,0.376,0,normal_daytime
8,1,0,1,1,1.5,0,1.0,0,0,0.877,0.757,0.927,34.1,0,0.0,22,2,0.14,0,normal_night_staff
18,2,0,0,0,0.0,0,1.0,0,0,0.907,0.787,0.957,40.1,0,0.0,4,4,0.2,0,normal_night_staff
66,6,2,2,2,8.3,0,0.0,2,0,0.872,0.719,0.911,50.5,0,0.0,19,4,0.781,0,normal_daytime
72,6,1,2,2,10.6,0,0.0,1,0,0.907,0.749,0.959,48.4,2,2.0,11,0,0.775,0,normal_daytime
4,1,0,0,0,0.0,0,1.0,0,0,0.859,0.739,0.909,41.7,0,0.0,2,0,0.14,0,normal_night_staff
24,3,1,1,1,3.4,0,0.0,1,1,0.829,0.726,0.86,56.0,0,0.0,17,3,0.558,0,normal_daytime
20,1,1,1,0,134.4,1,0.0,1,1,0.903,0.823,0.953,1.7,2,2.0,13,1,0.819,1,pharmacy_loitering
11,1,1,0,0,0.0,0,0.0,1,1,0.928,0.819,0.986,26.7,0,0.0,18,5,0.31,0,normal_daytime
100,5,2,0,0,0.0,0,0.0,2,0,0.896,0.796,0.936,64.3,0,0.0,12,2,0.55,0,normal_lobby_transit
12,2,1,1,1,2.0,0,1.0,1,0,0.845,0.725,0.895,43.9,0,0.0,3,6,0.2,0,normal_night_staff
20,2,0,1,1,6.8,0,1.0,0,0,0.908,0.788,0.958,44.4,0,0.0,1,0,0.2,0,normal_night_staff
42,3,0,1,0,6.8,0,0.0,1,0,0.877,0.796,0.907,32.5,1,1.0,19,6,0.488,0,normal_daytime
54,6,3,0,0,0.0,0,0.0,3,0,0.939,0.797,0.981,56.1,0,0.0,19,2,0.798,0,normal_daytime
10,2,0,1,1,6.4,0,1.0,0,0,0.829,0.709,0.879,43.0,0,0.0,5,3,0.2,0,normal_night_staff
48,6,3,0,0,0.0,0,0.0,3,0,0.87,0.7,0.918,54.8,0,0.0,19,1,0.794,0,normal_daytime
65,5,2,0,0,0.0,0,0.0,2,0,0.913,0.793,0.939,47.3,0,0.0,11,6,0.692,0,normal_daytime
28,2,2,0,0,0.0,0,0.0,2,0,0.831,0.691,0.886,39.4,0,0.0,16,4,0.428,0,normal_daytime
10,1,1,0,0,0.0,0,1.0,1,0,0.828,0.708,0.878,37.3,0,0.0,2,1,0.14,0,normal_night_staff
40,4,0,0,0,0.0,0,0.0,1,0,0.871,0.776,0.917,31.7,0,0.0,16,6,0.565,0,normal_daytime
84,6,0,0,0,0.0,0,0.0,1,0,0.831,0.692,0.867,57.8,0,0.0,19,5,0.803,0,normal_daytime
12,1,0,2,1,1.4,0,0.0,1,0,0.897,0.728,0.953,26.0,0,0.0,13,0,0.308,0,normal_daytime
54,3,0,0,0,0.0,0,0.0,3,0,0.91,0.81,0.95,60.2,0,0.0,15,3,0.41,0,normal_lobby_transit
5,1,0,1,1,7.1,0,1.0,0,0,0.808,0.688,0.858,25.1,0,0.0,0,0,0.14,0,normal_night_staff
90,6,0,0,0,0.0,0,0.0,3,0,0.928,0.828,0.968,73.1,0,0.0,15,3,0.62,0,normal_lobby_transit
40,4,3,0,0,0.0,0,0.0,3,1,0.854,0.754,0.909,62.9,0,0.0,11,2,0.659,0,normal_daytime
52,4,0,1,1,5.9,0,0.0,1,0,0.886,0.768,0.913,47.2,0,0.0,17,4,0.612,0,normal_daytime
44,4,0,1,1,3.1,0,0.0,1,0,0.829,0.692,0.859,41.2,0,0.0,10,4,0.594,0,normal_daytime
24,2,0,2,0,3.1,0,0.0,1,1,0.877,0.707,0.936,49.7,0,0.0,11,0,0.459,0,normal_daytime
5,1,0,0,0,0.0,0,1.0,0,0,0.879,0.759,0.929,44.0,0,0.0,2,0,0.14,0,normal_night_staff
15,1,1,1,0,2.1,0,0.0,1,0,0.886,0.715,0.936,40.0,0,0.0,8,1,0.35,0,normal_daytime
68,4,2,0,0,0.0,0,0.0,1,0,0.852,0.752,0.892,50.1,0,0.0,19,5,0.48,0,normal_lobby_transit
7,1,0,1,1,5.3,0,1.0,0,0,0.891,0.771,0.941,41.1,0,0.0,3,5,0.14,0,normal_night_staff
60,4,0,2,1,5.6,0,0.0,1,0,0.892,0.812,0.922,32.6,0,0.0,8,2,0.568,0,normal_daytime
75,5,3,2,0,4.2,0,0.0,3,1,0.938,0.772,0.99,53.6,0,0.0,15,1,0.711,0,normal_daytime
66,6,1,0,0,0.0,0,0.0,1,1,0.86,0.774,0.899,28.7,0,0.0,8,2,0.716,0,normal_daytime
38,2,2,0,0,0.0,0,0.0,3,0,0.873,0.773,0.913,68.7,0,0.0,20,2,0.34,0,normal_lobby_transit
66,6,1,1,1,8.7,0,0.0,1,0,0.935,0.762,0.968,29.4,0,0.0,9,3,0.718,0,normal_daytime
84,6,2,1,1,10.2,0,0.0,2,1,0.869,0.755,0.927,52.9,0,0.0,18,2,0.789,0,normal_daytime
9,1,1,0,0,0.0,0,1.0,1,0,0.894,0.774,0.944,39.6,0,0.0,21,6,0.14,0,normal_night_staff
9,1,0,1,1,2.4,0,1.0,0,0,0.901,0.781,0.951,43.2,0,0.0,2,1,0.14,0,normal_night_staff
54,6,2,2,1,1.0,0,0.0,2,1,0.911,0.802,0.939,45.8,0,0.0,8,5,0.767,0,normal_daytime
34,1,1,1,0,151.7,1,0.0,1,1,0.884,0.804,0.934,5.4,1,1.0,14,1,0.853,1,pharmacy_loitering
24,3,1,0,0,0.0,0,0.0,1,1,0.859,0.762,0.89,27.1,0,0.0,12,1,0.471,0,normal_daytime
147,7,11,4,1,65.7,4,0.0,11,4,0.82,0.62,0.88,18.6,4,8.0,14,2,0.905,1,crowd_surge
108,6,2,0,0,0.0,0,0.0,2,0,0.921,0.821,0.961,42.0,0,0.0,20,5,0.62,0,normal_lobby_transit
60,4,2,0,0,0.0,0,0.0,2,0,0.828,0.677,0.864,55.6,0,0.0,11,6,0.637,0,normal_daytime
60,4,1,0,0,0.0,0,0.0,1,0,0.869,0.769,0.909,66.5,0,0.0,13,1,0.48,0,normal_lobby_transit
50,2,1,5,4,31.7,0,0.0,1,4,0.839,0.739,0.889,43.6,4,6.0,14,6,0.9,1,repeated_reconnaissance
133,7,2,0,0,0.0,0,0.0,3,0,0.888,0.788,0.928,43.8,0,0.0,18,0,0.69,0,normal_lobby_transit
39,3,3,1,0,11.5,0,0.0,3,0,0.822,0.723,0.854,43.8,0,0.0,19,3,0.521,0,normal_daytime
100,5,1,0,0,0.0,0,0.0,2,0,0.905,0.805,0.945,59.7,0,0.0,16,1,0.55,0,normal_lobby_transit
9,1,0,2,0,3.4,0,0.0,1,0,0.851,0.762,0.883,39.5,2,2.0,14,2,0.348,0,normal_daytime
18,2,0,1,1,4.0,0,0.0,1,1,0.908,0.729,0.938,42.9,0,0.0,16,1,0.439,0,normal_daytime
46,2,1,5,4,36.2,0,1.0,1,4,0.821,0.721,0.871,31.2,3,4.5,23,0,0.9,1,repeated_reconnaissance
34,2,2,2,0,138.1,2,1.0,2,2,0.842,0.662,0.902,6.8,3,4.5,1,1,0.926,1,after_hours_breach
48,4,1,0,0,0.0,0,0.0,1,0,0.939,0.829,0.99,51.7,0,0.0,18,0,0.625,0,normal_daytime
48,4,2,0,0,0.0,0,0.0,2,0,0.858,0.758,0.898,64.2,0,0.0,13,6,0.48,0,normal_lobby_transit
66,2,2,3,1,156.3,1,1.0,2,1,0.83,0.65,0.89,19.3,3,4.5,0,1,0.963,1,after_hours_breach
36,3,2,1,0,3.8,0,0.0,2,1,0.912,0.817,0.966,50.3,0,0.0,14,2,0.541,0,normal_daytime
38,2,1,4,3,25.6,1,0.0,1,3,0.91,0.81,0.96,38.7,4,6.0,18,6,0.86,1,repeated_reconnaissance
48,2,2,3,1,126.5,2,1.0,2,1,0.827,0.647,0.887,10.8,4,6.0,3,1,0.903,1,after_hours_breach
75,5,0,1,1,3.1,0,0.0,1,1,0.922,0.778,0.972,56.9,0,0.0,13,6,0.721,0,normal_daytime
13,1,1,1,1,5.7,0,0.0,1,0,0.919,0.812,0.961,33.7,1,1.0,12,5,0.331,0,normal_daytime
9,1,0,0,0,0.0,0,1.0,0,0,0.806,0.686,0.856,35.3,0,0.0,0,1,0.14,0,normal_night_staff
24,2,1,0,0,0.0,0,0.0,1,0,0.86,0.779,0.9,54.0,0,0.0,15,3,0.472,0,normal_daytime
51,3,0,0,0,0.0,0,0.0,1,0,0.87,0.77,0.91,50.0,0,0.0,14,4,0.41,0,normal_lobby_transit
56,4,1,2,1,6.9,0,0.0,1,0,0.837,0.712,0.869,43.8,0,0.0,13,5,0.601,0,normal_daytime
55,5,3,1,0,2.8,0,0.0,3,0,0.863,0.766,0.899,35.6,0,0.0,18,1,0.657,0,normal_daytime
40,1,1,1,0,118.2,1,0.0,1,0,0.897,0.817,0.947,3.5,3,3.0,12,4,0.786,1,pharmacy_loitering
15,1,1,0,0,0.0,0,0.0,1,0,0.849,0.768,0.903,55.0,0,0.0,10,4,0.395,0,normal_daytime
54,3,0,0,0,0.0,0,0.0,1,0,0.93,0.83,0.97,57.3,0,0.0,8,1,0.41,0,normal_lobby_transit
26,2,0,1,0,4.1,0,0.0,1,1,0.886,0.767,0.914,42.3,0,0.0,19,1,0.437,0,normal_daytime
60,6,0,1,1,4.7,0,0.0,1,1,0.898,0.719,0.932,58.0,0,0.0,16,0,0.804,0,normal_daytime
84,6,1,0,0,0.0,0,0.0,2,0,0.87,0.77,0.91,52.7,0,0.0,19,2,0.62,0,normal_lobby_transit
78,6,1,2,2,10.7,0,0.0,1,0,0.847,0.708,0.874,35.2,0,0.0,18,3,0.736,0,normal_daytime
13,1,1,0,0,0.0,0,0.0,1,0,0.927,0.762,0.975,61.9,0,0.0,19,3,0.416,0,normal_daytime
40,2,1,5,4,41.8,1,1.0,1,4,0.875,0.775,0.925,50.7,3,4.5,21,4,0.9,1,repeated_reconnaissance
18,2,2,0,0,0.0,0,0.0,2,0,0.928,0.799,0.955,36.1,0,0.0,18,5,0.418,0,normal_daytime
77,7,1,0,0,0.0,0,0.0,1,0,0.86,0.76,0.9,37.9,0,0.0,15,4,0.69,0,normal_lobby_transit
50,5,1,0,0,0.0,0,0.0,2,0,0.91,0.81,0.95,54.7,0,0.0,16,6,0.55,0,normal_lobby_transit
30,3,3,2,1,4.4,0,0.0,3,0,0.912,0.737,0.963,22.7,2,2.0,8,2,0.458,0,normal_daytime
105,7,1,0,0,0.0,0,0.0,2,0,0.913,0.813,0.953,64.6,0,0.0,7,0,0.69,0,normal_lobby_transit
15,1,0,1,1,1.2,0,0.0,1,0,0.931,0.823,0.968,37.0,0,0.0,19,5,0.341,0,normal_daytime
16,2,0,1,1,10.1,0,0.0,1,0,0.874,0.761,0.908,46.1,0,0.0,9,5,0.448,0,normal_daytime
48,4,3,0,0,0.0,0,0.0,3,0,0.864,0.728,0.892,40.0,0,0.0,13,0,0.59,0,normal_daytime
91,7,1,0,0,0.0,0,0.0,3,0,0.932,0.832,0.972,71.7,0,0.0,8,1,0.69,0,normal_lobby_transit
12,1,1,1,1,9.2,0,0.0,1,0,0.879,0.717,0.922,40.3,0,0.0,8,6,0.351,0,normal_daytime
48,4,0,0,0,0.0,0,0.0,1,0,0.889,0.729,0.937,46.1,0,0.0,8,5,0.608,0,normal_daytime
72,6,2,2,1,5.0,0,0.0,2,0,0.842,0.733,0.887,48.6,0,0.0,17,6,0.776,0,normal_daytime
4,1,0,1,1,2.0,0,1.0,0,0,0.826,0.706,0.876,39.2,0,0.0,22,2,0.14,0,normal_night_staff
68,4,0,0,0,0.0,0,0.0,3,0,0.869,0.769,0.909,51.5,0,0.0,12,4,0.48,0,normal_lobby_transit
30,1,1,1,0,102.4,1,0.0,1,0,0.92,0.84,0.97,1.6,1,1.0,17,4,0.755,1,pharmacy_loitering
70,5,0,1,1,1.4,0,0.0,1,1,0.841,0.716,0.895,23.7,0,0.0,12,5,0.621,0,normal_daytime
9,1,0,0,0,0.0,0,1.0,0,0,0.812,0.692,0.862,49.4,0,0.0,23,3,0.14,0,normal_night_staff
20,2,0,1,1,4.7,0,1.0,0,0,0.879,0.759,0.929,26.7,0,0.0,22,6,0.2,0,normal_night_staff
32,2,2,4,0,48.5,2,1.0,2,3,0.748,0.568,0.808,9.8,2,3.0,0,6,0.747,1,after_hours_breach
42,3,0,0,0,0.0,0,0.0,1,0,0.849,0.741,0.901,54.6,0,0.0,18,4,0.554,0,normal_daytime
45,3,2,2,1,7.6,0,0.0,2,0,0.888,0.711,0.939,44.9,0,0.0,16,6,0.525,0,normal_daytime
28,2,1,0,0,0.0,0,0.0,1,0,0.892,0.792,0.932,49.3,0,0.0,17,0,0.34,0,normal_lobby_transit
28,2,2,0,0,0.0,0,0.0,2,0,0.859,0.759,0.899,45.0,0,0.0,10,1,0.34,0,normal_lobby_transit
52,4,2,2,2,6.1,0,0.0,2,0,0.9,0.816,0.921,28.1,0,0.0,10,4,0.554,0,normal_daytime
24,3,3,0,0,0.0,0,0.0,3,1,0.936,0.805,0.976,51.4,0,0.0,8,6,0.544,0,normal_daytime
10,2,0,1,1,2.5,0,1.0,0,0,0.88,0.76,0.93,29.8,0,0.0,0,3,0.2,0,normal_night_staff
70,5,1,1,1,1.3,0,0.0,1,1,0.886,0.709,0.91,63.8,1,1.0,9,5,0.741,0,normal_daytime
9,1,0,1,1,4.7,0,1.0,0,0,0.847,0.727,0.897,39.4,0,0.0,21,6,0.14,0,normal_night_staff
75,5,2,0,0,0.0,0,0.0,3,0,0.944,0.844,0.984,38.4,0,0.0,9,1,0.55,0,normal_lobby_transit
30,2,0,0,0,0.0,0,0.0,1,1,0.896,0.776,0.955,38.5,0,0.0,10,4,0.425,0,normal_daytime
40,2,2,0,0,0.0,0,0.0,2,0,0.901,0.801,0.941,35.7,0,0.0,17,4,0.34,0,normal_lobby_transit
6,1,1,1,1,4.7,0,1.0,1,0,0.898,0.778,0.948,30.5,0,0.0,2,3,0.14,0,normal_night_staff
60,4,0,1,1,2.8,0,0.0,1,1,0.882,0.721,0.936,22.7,0,0.0,18,0,0.538,0,normal_daytime
12,1,0,2,1,1.5,0,0.0,1,0,0.894,0.805,0.94,47.4,0,0.0,16,2,0.372,0,normal_daytime
33,3,1,1,0,9.3,0,0.0,1,0,0.905,0.745,0.94,22.1,0,0.0,17,3,0.456,0,normal_daytime
12,2,0,0,0,0.0,0,1.0,0,0,0.8,0.68,0.85,39.3,0,0.0,3,3,0.2,0,normal_night_staff
75,5,2,0,0,0.0,0,0.0,2,0,0.849,0.71,0.89,39.0,0,0.0,13,1,0.667,0,normal_daytime
95,5,2,0,0,0.0,0,0.0,1,0,0.925,0.825,0.965,65.7,0,0.0,8,4,0.55,0,normal_lobby_transit
78,6,0,0,0,0.0,0,0.0,2,0,0.923,0.823,0.963,59.9,0,0.0,11,6,0.62,0,normal_lobby_transit
9,1,1,0,0,0.0,0,1.0,1,0,0.858,0.738,0.908,37.2,0,0.0,3,3,0.14,0,normal_night_staff
72,6,3,0,0,0.0,0,0.0,3,0,0.924,0.75,0.957,48.6,0,0.0,13,4,0.776,0,normal_daytime
33,1,1,4,1,85.7,2,1.0,1,3,0.853,0.673,0.913,8.3,5,7.5,1,1,0.821,1,after_hours_breach
10,1,1,0,0,0.0,0,1.0,1,0,0.821,0.701,0.871,46.4,0,0.0,21,5,0.14,0,normal_night_staff
36,3,2,0,0,0.0,0,0.0,2,0,0.823,0.696,0.872,28.2,0,0.0,14,5,0.475,0,normal_daytime
55,5,2,1,1,1.9,0,0.0,2,1,0.929,0.78,0.968,32.1,1,1.0,12,6,0.646,0,normal_daytime
26,2,0,2,0,8.5,0,0.0,1,0,0.89,0.733,0.913,24.7,0,0.0,16,3,0.384,0,normal_daytime
5,1,0,1,1,3.3,0,1.0,0,0,0.811,0.691,0.861,25.4,0,0.0,6,5,0.14,0,normal_night_staff
5,1,1,0,0,0.0,0,1.0,1,0,0.893,0.773,0.943,25.7,0,0.0,1,1,0.14,0,normal_night_staff
11,1,0,1,1,6.2,0,0.0,1,1,0.85,0.695,0.878,37.3,0,0.0,12,1,0.342,0,normal_daytime
84,6,3,0,0,0.0,0,0.0,3,0,0.928,0.843,0.965,60.6,0,0.0,12,2,0.812,0,normal_daytime
9,1,1,0,0,0.0,0,1.0,1,0,0.903,0.783,0.953,28.0,0,0.0,0,0,0.14,0,normal_night_staff
62,2,2,2,0,105.2,2,1.0,2,3,0.838,0.658,0.898,7.3,3,4.5,0,1,0.86,1,after_hours_breach
20,2,0,1,1,5.2,0,1.0,0,0,0.883,0.763,0.933,25.8,0,0.0,1,1,0.2,0,normal_night_staff
36,2,1,0,0,0.0,0,0.0,3,0,0.911,0.811,0.951,38.8,0,0.0,11,0,0.34,0,normal_lobby_transit
22,2,2,1,0,1.7,0,0.0,2,0,0.89,0.779,0.943,56.3,0,0.0,10,2,0.479,0,normal_daytime
44,1,1,1,0,239.6,1,0.0,1,0,0.879,0.799,0.929,3.7,3,3.0,17,4,1.0,1,pharmacy_loitering
60,5,3,0,0,0.0,0,0.0,3,0,0.926,0.751,0.971,64.1,0,0.0,10,5,0.742,0,normal_daytime
44,4,3,2,0,4.3,0,0.0,3,0,0.832,0.723,0.868,51.2,2,2.0,14,6,0.624,0,normal_daytime
90,6,2,0,0,0.0,0,0.0,3,0,0.865,0.765,0.905,61.4,0,0.0,9,3,0.62,0,normal_lobby_transit
16,2,1,0,0,0.0,0,0.0,1,0,0.897,0.814,0.928,64.0,0,0.0,9,0,0.502,0,normal_daytime
30,2,1,0,0,0.0,0,0.0,2,0,0.871,0.771,0.911,43.5,0,0.0,19,3,0.34,0,normal_lobby_transit
40,5,2,1,1,9.1,0,0.0,2,0,0.906,0.735,0.955,28.3,1,1.0,10,2,0.635,0,normal_daytime
84,6,3,1,0,2.6,0,0.0,3,0,0.879,0.782,0.907,49.4,0,0.0,17,5,0.778,0,normal_daytime
44,4,2,0,0,0.0,0,0.0,1,0,0.929,0.829,0.969,60.5,0,0.0,18,6,0.48,0,normal_lobby_transit
66,6,0,2,1,2.0,0,0.0,1,1,0.838,0.69,0.859,62.8,2,2.0,15,2,0.818,0,normal_daytime
6,1,1,0,0,0.0,0,1.0,1,0,0.811,0.691,0.861,48.6,0,0.0,23,5,0.14,0,normal_night_staff
52,4,2,0,0,0.0,0,0.0,2,0,0.909,0.809,0.949,70.3,0,0.0,10,6,0.48,0,normal_lobby_transit
5,1,0,0,0,0.0,0,1.0,0,0,0.915,0.795,0.965,28.4,0,0.0,4,0,0.14,0,normal_night_staff
6,1,1,1,1,5.6,0,1.0,1,0,0.882,0.762,0.932,36.1,0,0.0,22,6,0.14,0,normal_night_staff
6,1,1,1,1,2.3,0,1.0,1,0,0.832,0.712,0.882,31.7,0,0.0,3,4,0.14,0,normal_night_staff
